video_id,video_title,author_id,text_content,similarity_score
vM6_u3czNfY,'AI 디지털교과서' 검정 절차 중단…2학기부터 교과서로 못 쓴다  / EBS뉴스 2025. 08. 05,@iam_ai-i6g,"ai를 잘 이용해서 공부하면 한 100배는 더 빨리 배우는데 ㅋㅋ 애들이 공부 방법을 모르는 듯
앞서가는 애들은 ai이용해서 빛의 속도로 지식습득함",0.45061898
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@옥빛바다-b9e,"그냥 하지 마라
그냥 공부는 책이 제일좋다
아이들 ADHD가 많다
디지털 안좋다",0.450438
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@iam_ai-i6g,디지털로 하면 공부 방법 달라져야 하는데. 손으로 무조건 쓰는건 해야 함,0.4498293
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@xjrrhdmf,"저학년과 그 외 학년들은 그대로 가는 건가요?
자꾸 변하는 교육정책에 우왕좌왕 ㅜㅜ
강의도 들어보고 설명회도 가보았는데요.
인식 변화와
선생님의 자리도 변화가 생길 듯 싶습니다.",0.44971752
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@맑은하늘-e6i,흠.. 중학교가 저 실력이면....,0.44956687
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@gh57697,"6:32 학생 수준에 맞는 학습 진행이라니 정말 꿈과 같은 일이 일어났네요.
잘 이용이 되어 모든 학생들이 본인의 학습 능력을 끌어올릴수 있길 바랍니다.",0.44939142
vM6_u3czNfY,'AI 디지털교과서' 검정 절차 중단…2학기부터 교과서로 못 쓴다  / EBS뉴스 2025. 08. 05,@jstailer167,발행사들은 정부를 믿을게 아니라 연구결과와 현실성 교육적 가치를 따졌어야죠.,0.44762993
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@3BP-14,"득보다 실이 많지는 않을지 걱정이 앞서네요...디지털 교과서를 먼저 사용해보고 종이교과서로 돌아간 나라도 있는데 좀 신중해주었으면 좋겠는데, 충분히검토하신거겠지요?^^; 아이들을 상대로 위험한 실험이 되지 않았으면 하는 바램입니다.",0.44709292
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@김영혜-m9z,모두가 반대하는 AI교과서 왜 밀어붙이는지  조사해야지! 애들 문해력이 떨어지고  있는데 한자나 가르치지!,0.44660297
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@lemonandlimeyy,사회자 선생님 말씀이 귀에 쏙쏙 들어오네요^^ 학생분들도 모두 똑똑하고 귀여워요 다음에는 고교시절 수학여행은 필요한것인가? 토론을 듣고싶어요,0.44648284
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@숨겨진추론,"강제로 전자기기 주고  관리 못하면 돈내라   기업살리기 정책이지 학생 위한 정챡이냐?
종이책줘라",0.44561976
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@markseokbumkim8218,대구교육청 정말 문제 많습니다. 도입과정에서 특정인과 이해관계가 있는지 철처한 조사가 필요해보입니다.,0.445561
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@sunyounglee515,아..정말 싫어요..저희아이 무료로 학습패드 이용할기회가 있어서 몇일 사용해본적이 있는데요.. 책으로 잘 읽고 찾아보고 스스로 공부하던아이가 동영상보기 지루하니 속도를 줄였다 늘렸다 장난치고 단순 몇문제 풀더니 끝났지 하며 더 하려하지 않더라구요.. 가독성도 종이책보다 낮고 이미 책으로 스스로 잘하고있는 아이에게 문제풀이만 하면 공부가 끝난다는 인식을 심어줄까봐 하지않았는데… 정부에서 나서서 책을 멀리하게 만드는지 모르겠어요…,0.44502336
ZOp_tXkpPH0,[단독] 말 많고 탈 많은 'AI 교과서'…교육자료로도 못 쓴다? / SBS 8뉴스,@vlfdhks,"백년지대계... 맞냐.. 정권이 바뀔 때마다 흔들어대는데, 오년지잡계 아니냐?
제발 현장에 혼란좀 그만 주고, 이런거 하나 하나 도입된다 어쩐다 할 때마다 교사들은 연수를 얼마나 들어야하는거냐
학교에서 안 쓰더라도 선생님들이 알고 있어야 다른 학교 가서 당황하지 않고 일 하신다며 연수 강행하고...
진짜 교육은 좀 그만 흔들면 좋겠다.",0.4447391
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@pine_orange1493,"코앞에 닥친 교육이슈라, 더는 미룰수 없어 추천도서 구매했습니다~ 잘 읽고 인사이트 얻어볼게요! 8살 아이 교육에 대한 막막한 마음에 이 책이 도움이 되어주길 바래봅니다",0.44350988
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@user-Domani1yi,저게 AI가 맞나 ㅡㅡ 그냥 멋져버일려고 AI라고 붙인거지?,0.44282728
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@yuhalogs,3:41 기초 문제 풀이부터 심화 학습까지 기본기 튼튼하게 제공해 주는 게 좋다고 생각합니다 아이들이 직접 생각할 수 있게 튼튼하게 쌓아주니 똑똑해질 거 같네요 더 발전해 더 도움이 되면 좋겠습니다 좋은 영상 감사해요,0.44231254
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@최영준-e9u,"아나 충분한 시간을 갖고 테스트, 오류 가능성 등을 염두해두고 만족할 만한 수준에 다달으면 출시해야지. 학생들이 베타테스터냐? 하여간 공위공무원 나불랭이들 하는 짓거리보면 개탄스럽다",0.4418592
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@시작이반-f1k,사람이 피드백을 해줘도 자기께 안되는 애들에게 디지털로 피드백해준다면 와 좋겠다 하겠냐고요..,0.4416196
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@임정수-u3l,AI디지털 교과서에 대한 학생들의 토론 흥미롭게 잘 봤네요.다음편에서는 문.이과 통합 및 교과목 선택권에 대한 토론이 이루어지면 좋겠네요,0.4412192
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@yuni8409,"5:45 다양한 수학교구를 활용하여 학생이 각자 심화 학습을 할 수 있다는 점, 가장 인상적이었어요",0.44094104
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@hoony39,"4:35 어려움을 겪는 학생들을 미리 파악해서 알려줄수 있어서 너무 좋은거 같아요
맞춤형 교육에 필요해서 좋아요",0.44092354
-4vkoutI3MQ,AI 디지털교과서를 활용한 교사가 이끄는 교실혁명!!,@Korea989,"교사는 학생의 이해도를 실시간으로 확인하 고, 필요한 경우 자료를 바로 보완하거나 개별 학습을 지도 할 수 있겠네요. 이는 전통적인 교과서로는 어려웠던 맞춤형 수 업을 가능하게 해줄거예요",0.44076473
4Niolo0Avnk,"'교육자료' 된 AI 디지털교과서, 채택 여부 학교 선택에 맡긴다 [모잇슈] / EBS뉴스",@김용-h1w,"부작용을 다 아는걸 굳이 왜 자꾸 하려는걸까. 정말 궁금합니다
애들도 점점 적어지는데 부작용없이 잘 가르쳐야되지 않나싶네요",0.44018596
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@coco-th9dg,이미 있는 학습패드와 비슷 한 거 아닌가요. 집에서 부모가 선택해서 보조 기구로 쓸 일이지 싶은데.. 생각 할 힘을 더 줄이지 않을까 걱정되네요.,0.4396224
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@SEONMINLEE-g1u,디지털교과서가 더 효율적으로 느껴집니다.,0.43877178
4Niolo0Avnk,"'교육자료' 된 AI 디지털교과서, 채택 여부 학교 선택에 맡긴다 [모잇슈] / EBS뉴스",@gbcszcfdcvc001,"교육은
인간 사이의 교류를 통해 
지식을 찾고 그 공감대를 넓혀 가는 것이 가장 중요하다고 본다

저출산, 고령, 저성장 시대에도
여전히 '첨단'으로 현혹해서 치고 빠지기 하며
    비싼 세금 뿌리고 있다",0.4379812
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@IAI123,"이재명 당 대표 취임사 내용 일부 중 

"" 학력 격차를 해소하고자 모든 학년에게 1인당 1 태블릿을 무상으로 제공할 것이며 """,0.43618518
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@shybooktalk,"홍보영상에는 학생들은 빠져있고, 선생님이 편리한~~~~만 계속 나열하는 듯 합니다.",0.435415
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@OTL-f3v,사교육의존도는 더 높아질듯,0.43530947
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@휘바-v5s,한반에 15~20명밖에 안되는데.. 그걸 못하면 . 교사들의 역량이 부족한것임,0.43473992
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@herbjung6637,"5:07 디지털교과서로 배우는 것으로 끝내는 것이 아니라
그 내용을 바탕으로 모둠활동 토론을 하는 것이 인상깊었습니다
토론을 준비하는 아이들의 모습이 기특했어요",0.43422538
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@leaf-c1t리프,이걸도대체 왜하는지!! 적어도 학부모에게 찬반투표정도는 해야하는거 아닌가요? 누굴위한정책인가요 기업을 위한 교육정책같네요.  애들 시력을 누가책임집니까? 거부하고싶습니다.,0.4340849
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@밍지-x9t,디지털교과서하면 격차 더 커질거라고 시행한다할때부터 예상했음.,0.43386418
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@llllllll-h3o,고등학교 입학 때 까지라도 학생들 스마트폰 보유하지 못하게 법으로 만들어라 스마트폰 부작용 너무 크다. 특히 중독된 아이들 너무 많다. 엄마 아빠도 못알아볼 정도로 중독문제 심각하다.,0.43386337
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@일기일혼,"와 ...  어질어질하네  ..  교육부대표나온사람 장관맞지?   교과서는 교육부 핵심사업아닌가?  그에관련된 ai면   아주 중요하게 다뤄야되는대 .  장관이란자가.  기술적 디태일까지는 모를수있지만 .  기본 개념과 원리정도는 알아야지 ...  그것도 아니면 기존 방법과 차이정도는 알아야지 ..   데이터로해야겠다 알고리즘   학습더시켜야된다 이따구.... 고양이 단어 하나에... 말하는거보면  하나도 모르는게 분명하다 .. 
그리고 제작업체 능력검증 필요하겠는대 ?   사전조차 학습(데이터축적)도 안시킨거고 .   알고리즘 자체도 의심스럽고 . 전면조사해야되겠는대. 아주 심각한 상황임",0.43351352
vM6_u3czNfY,'AI 디지털교과서' 검정 절차 중단…2학기부터 교과서로 못 쓴다  / EBS뉴스 2025. 08. 05,@peterjeong3220,"고교학점제에 Ai디지털에 수백억씩 쏟아부으면서 정작 시간표 작성 프로그램 하나 배포 못하는 교육부.  사설 프로그램 구매해서 쓰는 단위 학교의 불편함은 안중에도 없고, 그저 어떻게 하면 돈 슈킹해서 나눠 처먹을까만 생각하는 교육부와 교육청. 그 무책임과 탐욕에 경의를 표한다.",0.43339115
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@hong7805,어이가 없네.. 그냥 기존 앱 몇개 섞어 놓은게 개별 맞춤교육이냐? 개발비 어따가 썼어?,0.43281507
r3caRRBNAn0,"AI 디지털교과서, 애초부터 무효였다?!",@hannakim576,디지털 교과서 반대합니다,0.43276417
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@이보호-n8e,"4:21 전부다 같은 화면을 공유하며 수업중에 다른 방해 활동을 할수없게 되어서 좋은것 같아요
선생님은 실시간으로 대시보드를 통해 학생들의 학습 이해도를 파악해서 학생들을 지도하는점도 괜찮네요
그외 토론이나 서로 의견나누고 AI장점들을 볼수있어서 좋았습니다",0.43266416
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@mint-e5k-x3c,"대구도 교사, 학부모 모두 반대 입장이 많습니다. 제발 철회되기를 간절히 바랍니다.",0.43158638
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@찰스찰스찰스,아이들은 성장기인대 교과서가 아닌 태블릿이나 노트북으로 장기간 한다면 시력에 엄청 안좋을것입니다 특히 안구건조증은 기본이고 시력악화는 덤으로 갑니다,0.43157092
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@전은숙-v9e,"늘봄학교 대대적으로 홍보해서 삼남매 육아에 도움 좀 받으려고 보내봤는데 진짜... 교사 역량과 자질(늘봄교사가 저한테 직접 공짜라고 개나소나 다 보내서 애들 바글거려서 힘들다라며 짜증냄) 운영시스템 미흡 등 제대로 겪어보고, 교육 정책에 불신 가득으로 돌아섰습니다. 새 시스템이 정착되기까지 시행착오를 겪어야겠지요. 하지만 제가 직접 그 부분을 겪어보니 참... 웃음만 나옵니다.",0.43097538
fvHp65N6VM8,AI 디지털 교과서 내년 도입…채택 논란은 격화 / KBS  2024.11.29.,@Kindly_cioa,"진짜 싫다,,,공부도 안되고
도데체 이게 뭐지? 수업을좋아하는건
무슨 더 집중이 안되겠다",0.42951798
Hm2mj361syM,AI 디지털교과서가 오히려 격차 유발,@훌륭한나-x7t,종이 교과서가 좋습니다. 디지털 교과서를 반대합니다.,0.42891183
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@체리조아v,4:15 “집중학습모드”가 인상적이었어요! 교과서로 공부할때는 다른책을 펴놓거나 딴짓을 해도 몰랐는데 이렇게 선생님이 집중학습모드 제어 기능으로  학생들을 한번에 관리할수있는게 정말 편리하고 학생들에게도 도움이 될거같아요!,0.42791656
